,Unnamed: 0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic,Polarity,Predicted_Polarity
118,118,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ravenchad,nice package and deal during black friday sales . worth it. but delivery takes so long.,worth it,,5.0,12/10/2019 22:31,no,price,1,1
119,119,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ravenchad,nice package and deal during black friday sales . worth it. but delivery takes so long.,but delivery takes so long,,5.0,12/10/2019 22:31,no,delivery,0,0
120,120,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ahpang,no comments/review is an image,no comments review is an image,,5.0,2/25/2020 11:59,no,no_topic,0,0
121,121,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,alicetran2811,no comments/review is an image,no comments review is an image,,5.0,2/15/2020 1:11,no,no_topic,0,0
122,122,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,shopholicxo,no comments/review is an image,no comments review is an image,,5.0,2/6/2020 20:30,no,no_topic,0,0
123,123,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,gloriaalarconoh,no comments/review is an image,no comments review is an image,,5.0,2/5/2020 21:19,no,no_topic,0,0
124,124,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,octopang,no comments/review is an image,no comments review is an image,,5.0,2/3/2020 11:24,no,no_topic,0,0
125,125,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,adsum95,no comments/review is an image,no comments review is an image,,5.0,1/28/2020 20:59,no,no_topic,0,0
126,126,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,yeok1,no comments/review is an image,no comments review is an image,,5.0,1/24/2020 10:11,no,no_topic,0,0
127,127,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,skw99,no comments/review is an image,no comments review is an image,,5.0,1/22/2020 19:50,no,no_topic,0,0
128,128,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kiyurui,no comments/review is an image,no comments review is an image,,5.0,1/8/2020 8:55,no,no_topic,0,0
129,129,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,steventam21,no comments/review is an image,no comments review is an image,,5.0,1/9/2020 2:16,no,no_topic,0,0
130,130,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycekhooph,no comments/review is an image,no comments review is an image,,5.0,12/30/2019 20:23,no,no_topic,0,0
131,131,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,absolutebargain,no comments/review is an image,no comments review is an image,,5.0,12/23/2019 15:18,no,no_topic,0,0
132,132,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,keithccys,no comments/review is an image,no comments review is an image,,5.0,12/26/2019 12:37,no,no_topic,0,0
133,133,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eighteenthings,no comments/review is an image,no comments review is an image,,5.0,12/23/2019 13:43,no,no_topic,0,0
134,134,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,drownin666,no comments/review is an image,no comments review is an image,,5.0,12/13/2019 11:34,no,no_topic,0,0
135,135,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ilikeleeks,no comments/review is an image,no comments review is an image,,5.0,12/13/2019 21:18,no,no_topic,0,0
136,136,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sasmithaalv,no comments/review is an image,no comments review is an image,,5.0,12/14/2019 13:08,no,no_topic,0,0
137,137,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,quekkailun,no comments/review is an image,no comments review is an image,,5.0,12/12/2019 1:14,no,no_topic,0,0
138,138,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sherryseahhh,no comments/review is an image,no comments review is an image,,5.0,12/7/2019 19:56,no,no_topic,0,0
139,139,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sunnydaisie,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",your review has been hidden due to inappropriate content,,2.0,1/19/2020 15:41,no,quality,-1,0
140,140,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sunnydaisie,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",note hope may remove the coins awarded for this review,,2.0,1/19/2020 15:41,no,quality,0,0
141,141,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycelynchuaa,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",your review has been hidden due to inappropriate content,,5.0,2/8/2020 22:23,no,quality,-1,0
142,142,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycelynchuaa,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",note hope may remove the coins awarded for this review,,5.0,2/8/2020 22:23,no,quality,0,0
143,143,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,snorkmaidenlau,super fast delivery. package came neatly wrapped in bubble wrap.,super fast delivery, Bamb,5.0,2/27/2020 18:09,no,delivery,1,1
144,144,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,snorkmaidenlau,super fast delivery. package came neatly wrapped in bubble wrap.,package came neatly wrapped in bubble wrap, Bamb,5.0,2/27/2020 18:09,no,delivery,1,0
145,145,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,ongna,"items received in good condition, very well packed and food.",items received in good condition very well packed and food, Fig,5.0,3/3/2020 10:31,no,delivery,1,1
146,146,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,pandacraze,"fast delivery and long expiry date (expires in 2022).
hope it's suitable fir my skin👍",fast delivery and long expiry date expires in 2022, Green Te,5.0,3/5/2020 1:08,no,delivery,0,0
147,147,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,pandacraze,"fast delivery and long expiry date (expires in 2022).
hope it's suitable fir my skin👍",hope it is suitable fir my skin, Green Te,5.0,3/5/2020 1:08,no,quality,1,0
148,148,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,jodiwu01,"delivery was super fast and the masks are well packed, can't wait to try it",delivery was super fast and the masks are well packed can not wait to try it, Rose,5.0,3/4/2020 1:14,no,delivery,1,1
149,149,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,reginatanyantong,"delivery came in very good packaging and condition, rlly like this mask!!",delivery came in very good packaging and condition rely like this mask, Rose,5.0,3/1/2020 22:16,no,delivery,1,1
150,150,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,quick delivery, Ginseng,5.0,2/25/2020 13:52,no,delivery,1,1
151,151,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,first time trying this variety, Ginseng,5.0,2/25/2020 13:52,no,no_topic,1,0
152,152,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,hope it is fine, Ginseng,5.0,2/25/2020 13:52,no,quality,1,0
153,153,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,hotash,cheap and good,cheap and good, Manuka Honey,5.0,2/24/2020 20:57,no,price,1,1
154,154,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,quekxue,no comments/review is an image,no comments review is an image, Manuka Honey,5.0,2/28/2020 0:03,no,no_topic,0,0
155,155,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,nanyate,super fast shipping!!! big fan of the my real squeeze mask series.,super fast shipping, Rose,5.0,2/25/2020 21:15,no,delivery,1,1
156,156,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,nanyate,super fast shipping!!! big fan of the my real squeeze mask series.,big fan of the my real squeeze mask series, Rose,5.0,2/25/2020 21:15,no,quality,0,0
157,157,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,ccll2018,very fast delivery and very good packaging,very fast delivery and very good packaging, Ginseng,5.0,2/22/2020 12:19,no,delivery,1,1
158,158,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,yunru90,received fast,received fast, Aloe,5.0,2/26/2020 12:54,no,delivery,1,1
159,159,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,thelittledoves,"good! cheaper than retail stores, arrived fast",good, Rose,5.0,2/6/2020 8:30,no,quality,1,1
160,160,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,thelittledoves,"good! cheaper than retail stores, arrived fast",cheaper than retail stores arrived fast, Rose,5.0,2/6/2020 8:30,no,price,1,1
161,161,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,shanshine1984,items received the next day after ordering. got it during sale so very worthwhile,items received the next day after ordering, Ginseng,5.0,1/28/2020 15:13,no,delivery,0,0
162,162,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,shanshine1984,items received the next day after ordering. got it during sale so very worthwhile,got it during sale so very worthwhile, Ginseng,5.0,1/28/2020 15:13,no,price,1,0
163,163,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xueli83,fast delivery but receive is around 9+pm & delivery uncle banging loudly on my door,fast delivery but receive is around 9 pm delivery uncle banging loudly on my door, Manuka Honey,5.0,1/19/2020 23:34,no,delivery,0,1
164,164,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,iqahohiqah,fast delivery,fast delivery, Rice,5.0,1/21/2020 22:28,no,delivery,1,1
165,165,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",the delivery is so prompt within one day, Rose,5.0,1/16/2020 14:12,no,delivery,1,0
166,166,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",great seller, Rose,5.0,1/16/2020 14:12,no,quality,1,1
167,167,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",will buy again, Rose,5.0,1/16/2020 14:12,no,quality,0,0
168,168,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,msxrah,"fast delivery, well packaged. i cant wait to use 😊",fast delivery well packaged, Rose,5.0,12/24/2019 17:48,no,delivery,1,1
169,169,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,msxrah,"fast delivery, well packaged. i cant wait to use 😊",i cant wait to use, Rose,5.0,12/24/2019 17:48,no,quality,0,0
170,170,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,lemonfin,happy with the purchase. good as a christmas gift for friend.,happy with the purchase, Fig,5.0,12/18/2019 9:28,no,quality,1,0
171,171,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,lemonfin,happy with the purchase. good as a christmas gift for friend.,good as a christmas gift for friend, Fig,5.0,12/18/2019 9:28,no,price,1,1
172,172,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,christine00cheng,fast delivery.item well packed!,fast delivery item well packed, Manuka Honey,5.0,12/8/2019 13:14,no,delivery,1,1
173,173,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",super fast delivery everything is as ordered, Rice,5.0,11/26/2019 22:09,no,delivery,1,1
174,174,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",also authentic since its innisfree on hope mall, Rice,5.0,11/26/2019 22:09,no,quality,1,1
175,175,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",yay, Rice,5.0,11/26/2019 22:09,no,no_topic,1,0
176,176,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",first time using innisfree mask tea tree is watery type and feels lighter than the normal sheet mask that is very gooey, Tea Tree,4.0,11/23/2019 16:18,no,quality,0,0
177,177,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",the sheet itself is quite thin also which i like cause less product absorbed by the sheet, Tea Tree,4.0,11/23/2019 16:18,no,quality,0,0
178,178,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",no big difference observed but I am not expecting miracles so it is okay, Tea Tree,4.0,11/23/2019 16:18,no,no_topic,0,0
179,179,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,wantseveryday,"shipping was slow, but well packaged!",shipping was slow but well packaged, Lime,5.0,11/27/2019 21:07,no,delivery,0,1
