,Unnamed:_0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic
120,120,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ahpang,no comments/review is an image,no comments review is an image,,5.0,2020-02-25 11:59:00,no,no_topic
121,121,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,alicetran2811,no comments/review is an image,no comments review is an image,,5.0,2020-02-15 01:11:00,no,no_topic
122,122,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,shopholicxo,no comments/review is an image,no comments review is an image,,5.0,2020-02-06 20:30:00,no,no_topic
123,123,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,gloriaalarconoh,no comments/review is an image,no comments review is an image,,5.0,2020-02-05 21:19:00,no,no_topic
124,124,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,octopang,no comments/review is an image,no comments review is an image,,5.0,2020-02-03 11:24:00,no,no_topic
125,125,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,adsum95,no comments/review is an image,no comments review is an image,,5.0,2020-01-28 20:59:00,no,no_topic
126,126,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,yeok1,no comments/review is an image,no comments review is an image,,5.0,2020-01-24 10:11:00,no,no_topic
127,127,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,skw99,no comments/review is an image,no comments review is an image,,5.0,2020-01-22 19:50:00,no,no_topic
128,128,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kiyurui,no comments/review is an image,no comments review is an image,,5.0,2020-01-08 08:55:00,no,no_topic
129,129,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,steventam21,no comments/review is an image,no comments review is an image,,5.0,2020-01-09 02:16:00,no,no_topic
130,130,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycekhooph,no comments/review is an image,no comments review is an image,,5.0,2019-12-30 20:23:00,no,no_topic
131,131,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,absolutebargain,no comments/review is an image,no comments review is an image,,5.0,2019-12-23 15:18:00,no,no_topic
132,132,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,keithccys,no comments/review is an image,no comments review is an image,,5.0,2019-12-26 12:37:00,no,no_topic
133,133,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eighteenthings,no comments/review is an image,no comments review is an image,,5.0,2019-12-23 13:43:00,no,no_topic
134,134,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,drownin666,no comments/review is an image,no comments review is an image,,5.0,2019-12-13 11:34:00,no,no_topic
135,135,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ilikeleeks,no comments/review is an image,no comments review is an image,,5.0,2019-12-13 21:18:00,no,no_topic
136,136,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sasmithaalv,no comments/review is an image,no comments review is an image,,5.0,2019-12-14 13:08:00,no,no_topic
137,137,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,quekkailun,no comments/review is an image,no comments review is an image,,5.0,2019-12-12 01:14:00,no,no_topic
138,138,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sherryseahhh,no comments/review is an image,no comments review is an image,,5.0,2019-12-07 19:56:00,no,no_topic
139,139,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sunnydaisie,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",your review has been hidden due to inappropriate content,,2.0,2020-01-19 15:41:00,no,quality
140,140,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,sunnydaisie,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",note hope may remove the coins awarded for this review,,2.0,2020-01-19 15:41:00,no,quality
141,141,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycelynchuaa,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",your review has been hidden due to inappropriate content,,5.0,2020-02-08 22:23:00,no,quality
142,142,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,joycelynchuaa,"***your review has been hidden due to inappropriate content.

note: shopee may remove the coins awarded for this review.***",note hope may remove the coins awarded for this review,,5.0,2020-02-08 22:23:00,no,quality
143,143,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,snorkmaidenlau,super fast delivery. package came neatly wrapped in bubble wrap.,super fast delivery,Variation: Bamboo,5.0,2020-02-27 18:09:00,no,delivery
144,144,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,snorkmaidenlau,super fast delivery. package came neatly wrapped in bubble wrap.,package came neatly wrapped in bubble wrap,Variation: Bamboo,5.0,2020-02-27 18:09:00,no,delivery
145,145,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,ongna,"items received in good condition, very well packed and food.",items received in good condition very well packed and food,Variation: Fig,5.0,2020-03-03 10:31:00,no,delivery
146,146,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,pandacraze,"fast delivery and long expiry date (expires in 2022).
hope it's suitable fir my skin👍",fast delivery and long expiry date expires in 2022,Variation: Green Tea,5.0,2020-03-05 01:08:00,no,delivery
147,147,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,pandacraze,"fast delivery and long expiry date (expires in 2022).
hope it's suitable fir my skin👍",hope it is suitable fir my skin,Variation: Green Tea,5.0,2020-03-05 01:08:00,no,quality
148,148,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,jodiwu01,"delivery was super fast and the masks are well packed, can't wait to try it",delivery was super fast and the masks are well packed can not wait to try it,Variation: Rose,5.0,2020-03-04 01:14:00,no,delivery
149,149,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,reginatanyantong,"delivery came in very good packaging and condition, rlly like this mask!!",delivery came in very good packaging and condition rely like this mask,Variation: Rose,5.0,2020-03-01 22:16:00,no,delivery
150,150,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,quick delivery,Variation: Ginseng,5.0,2020-02-25 13:52:00,no,delivery
151,151,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,first time trying this variety,Variation: Ginseng,5.0,2020-02-25 13:52:00,no,no_topic
152,152,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,winterstar,quick delivery. first time trying this variety. hope it's fine.,hope it is fine,Variation: Ginseng,5.0,2020-02-25 13:52:00,no,quality
153,153,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,hotash,cheap and good,cheap and good,Variation: Manuka Honey,5.0,2020-02-24 20:57:00,no,price
154,154,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,quekxue,no comments/review is an image,no comments review is an image,Variation: Manuka Honey,5.0,2020-02-28 00:03:00,no,no_topic
155,155,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,nanyate,super fast shipping!!! big fan of the my real squeeze mask series.,super fast shipping,Variation: Rose,5.0,2020-02-25 21:15:00,no,delivery
156,156,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,nanyate,super fast shipping!!! big fan of the my real squeeze mask series.,big fan of the my real squeeze mask series,Variation: Rose,5.0,2020-02-25 21:15:00,no,quality
157,157,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,ccll2018,very fast delivery and very good packaging,very fast delivery and very good packaging,Variation: Ginseng,5.0,2020-02-22 12:19:00,no,delivery
158,158,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,yunru90,received fast,received fast,Variation: Aloe,5.0,2020-02-26 12:54:00,no,delivery
159,159,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,thelittledoves,"good! cheaper than retail stores, arrived fast",good,Variation: Rose,5.0,2020-02-06 08:30:00,no,quality
160,160,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,thelittledoves,"good! cheaper than retail stores, arrived fast",cheaper than retail stores arrived fast,Variation: Rose,5.0,2020-02-06 08:30:00,no,price
161,161,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,shanshine1984,items received the next day after ordering. got it during sale so very worthwhile,items received the next day after ordering,Variation: Ginseng,5.0,2020-01-28 15:13:00,no,delivery
162,162,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,shanshine1984,items received the next day after ordering. got it during sale so very worthwhile,got it during sale so very worthwhile,Variation: Ginseng,5.0,2020-01-28 15:13:00,no,price
163,163,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xueli83,fast delivery but receive is around 9+pm & delivery uncle banging loudly on my door,fast delivery but receive is around 9 pm delivery uncle banging loudly on my door,Variation: Manuka Honey,5.0,2020-01-19 23:34:00,no,delivery
164,164,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,iqahohiqah,fast delivery,fast delivery,Variation: Rice,5.0,2020-01-21 22:28:00,no,delivery
165,165,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",the delivery is so prompt within one day,Variation: Rose,5.0,2020-01-16 14:12:00,no,delivery
166,166,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",great seller,Variation: Rose,5.0,2020-01-16 14:12:00,no,quality
167,167,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,kaikitw,"the delivery is so prompt, within one day! great seller! will buy again.",will buy again,Variation: Rose,5.0,2020-01-16 14:12:00,no,quality
168,168,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,msxrah,"fast delivery, well packaged. i cant wait to use 😊",fast delivery well packaged,Variation: Rose,5.0,2019-12-24 17:48:00,no,delivery
169,169,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,msxrah,"fast delivery, well packaged. i cant wait to use 😊",i cant wait to use,Variation: Rose,5.0,2019-12-24 17:48:00,no,quality
170,170,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,lemonfin,happy with the purchase. good as a christmas gift for friend.,happy with the purchase,Variation: Fig,5.0,2019-12-18 09:28:00,no,quality
171,171,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,lemonfin,happy with the purchase. good as a christmas gift for friend.,good as a christmas gift for friend,Variation: Fig,5.0,2019-12-18 09:28:00,no,price
172,172,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,christine00cheng,fast delivery.item well packed!,fast delivery item well packed,Variation: Manuka Honey,5.0,2019-12-08 13:14:00,no,delivery
173,173,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",super fast delivery everything is as ordered,Variation: Rice,5.0,2019-11-26 22:09:00,no,delivery
174,174,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",also authentic since its innisfree on hope mall,Variation: Rice,5.0,2019-11-26 22:09:00,no,quality
175,175,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,flowah,"super fast delivery, everything is as ordered. also authentic since its innisfree on shopee mall! yay",yay,Variation: Rice,5.0,2019-11-26 22:09:00,no,no_topic
176,176,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",first time using innisfree mask tea tree is watery type and feels lighter than the normal sheet mask that is very gooey,Variation: Tea Tree,4.0,2019-11-23 16:18:00,no,quality
177,177,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",the sheet itself is quite thin also which i like cause less product absorbed by the sheet,Variation: Tea Tree,4.0,2019-11-23 16:18:00,no,quality
178,178,Shopee,Innisfree,Mask,innisfree My Real Squeeze Mask EX 20ml x 12pcs,24.0,xyutear,"first time using innisfree mask, tea tree is watery type and feels lighter than the normal sheet mask that is very gooey. the sheet itself is quite thin also which i like cause less product absorbed by the sheet. no big difference observed but i'm not expecting miracles so it's okay.",no big difference observed but I am not expecting miracles so it is okay,Variation: Tea Tree,4.0,2019-11-23 16:18:00,no,no_topic
