,Brand,Category,Product Name ,Price,Reviewer,Review,Product Purchase,Ratings,Date Of Review,Response,tokenized_reviews,Polarity
127,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,racquel1717,fast delivery, 128 Warm Nude,5,1/18/2020 12:16,no,"['fast', 'delivery']",1
128,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,racquel1717,my skin love this product , 128 Warm Nude,5,1/18/2020 12:16,no,"['my', 'skin', 'love', 'this', 'product']",1
129,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,shin2112,did not come with free mini lipstick as listed , 115 Ivory,4,1/22/2020 20:48,no,"['did', 'not', 'come', 'with', 'free', 'mini', 'lipstick', 'as', 'listed']",1
130,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin,product is great, 110 Porcel,5,1/25/2020 14:30,no,"['product', 'is', 'great']",1
131,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin, with pretty good coverage, 110 Porcel,5,1/25/2020 14:30,no,"['with', 'pretty', 'good', 'coverage']",1
132,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin,i accidentally bought it in lighter tone, 110 Porcel,5,1/25/2020 14:30,no,"['i', 'accidentally', 'bought', 'it', 'in', 'lighter', 'tone']",1
133,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin,i would definitely buy again, 110 Porcel,5,1/25/2020 14:30,no,"['i', 'would', 'definitely', 'buy', 'again']",0
134,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin, hopefully next time, 110 Porcel,5,1/25/2020 14:30,no,"['hopefully', 'next', 'time']",0
135,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lililyxin, in the right shade, 110 Porcel,5,1/25/2020 14:30,no,"['in', 'the', 'right', 'shade']",1
136,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,wafashafiqah,fast delivery, 322 Warm Honey,2,1/9/2020 20:14,no,"['fast', 'delivery']",1
137,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,wafashafiqah,no free mini lipstick like the picture show, 322 Warm Honey,2,1/9/2020 20:14,no,"['no', 'free', 'mini', 'lipstick', 'like', 'the', 'picture', 'show']",1
138,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,izzahhaziqah01,delivery was quite fast, 128 Warm Nude,5,1/6/2020 7:09,no,"['delivery', 'was', 'quite', 'fast']",1
139,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,izzahhaziqah01, foundation also fits my skin, 128 Warm Nude,5,1/6/2020 7:09,no,"['foundation', 'also', 'fits', 'my', 'skin']",0
140,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,izzahhaziqah01, thank youuu, 128 Warm Nude,5,1/6/2020 7:09,no,"['thank', 'youuu']",1
141,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,youarenoor,no comments review is an image, 332 Golden Caramel,5,1/10/2020 22:13,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
142,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,fast delivery, 332 Golden Caramel,5,12/24/2019 19:10,no,"['fast', 'delivery']",1
143,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,ordered on sunday night, 332 Golden Caramel,5,12/24/2019 19:10,no,"['ordered', 'on', 'sunday', 'night']",0
144,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,received on tuesday evening, 332 Golden Caramel,5,12/24/2019 19:10,no,"['received', 'on', 'tuesday', 'evening']",0
145,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,foundation bottle wasn wrapped, 332 Golden Caramel,5,12/24/2019 19:10,no,"['foundation', 'bottle', 'wasn', 'wrapped']",0
146,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,packaging itself has bubble wrap protector inside of it, 332 Golden Caramel,5,12/24/2019 19:10,no,"['packaging', 'itself', 'has', 'bubble', 'wrap', 'protector', 'inside', 'of', 'it']",0
147,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,arnshq,refer to picture for understanding, 332 Golden Caramel,5,12/24/2019 19:10,no,"['refer', 'to', 'picture', 'for', 'understanding']",0
148,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen,received in good condition, 128 Warm Nude,5,12/20/2019 0:21,no,"['received', 'in', 'good', 'condition']",1
149,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen,the delivery fee is 4, 128 Warm Nude,5,12/20/2019 0:21,no,"['the', 'delivery', 'fee', 'is', '4']",0
150,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen, bit expensive to me, 128 Warm Nude,5,12/20/2019 0:21,no,"['bit', 'expensive', 'to', 'me']",-1
151,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen,mfg in july 2019, 128 Warm Nude,5,12/20/2019 0:21,no,"['mfg', 'in', 'july', '2019']",0
152,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen, very new, 128 Warm Nude,5,12/20/2019 0:21,no,"['very', 'new']",0
153,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,catherinethunguyen,good package , 128 Warm Nude,5,12/20/2019 0:21,no,"['good', 'package']",1
154,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,kayliex,thanks seller, 220 Natural Beige,5,12/18/2019 16:00,no,"['thanks', 'seller']",0
155,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,kayliex, delivery time is still acceptable received in about week, 220 Natural Beige,5,12/18/2019 16:00,no,"['delivery', 'time', 'is', 'still', 'acceptable', 'received', 'in', 'about', 'week']",0
156,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,ishmayleee,worth the buy, 115 Ivory,5,12/22/2019 22:17,no,"['worth', 'the', 'buy']",1
157,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,ishmayleee,good price for the good product, 115 Ivory,5,12/22/2019 22:17,no,"['good', 'price', 'for', 'the', 'good', 'product']",1
158,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,shernonlai,haven tried, 228 Soft T,5,12/17/2019 0:38,no,"['haven', 'tried']",0
159,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,shernonlai,but hand, 228 Soft T,5,12/17/2019 0:38,no,"['but', 'hand']",0
160,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,shernonlai,small , 228 Soft T,5,12/17/2019 0:38,no,['small'],0
161,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,shernonlai, delivery was fast happy to deal, 228 Soft T,5,12/17/2019 0:38,no,"['delivery', 'was', 'fast', 'happy', 'to', 'deal']",1
162,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,mewqrtyy,didn get the mascara as they said they will when ordered at around 12am on 11 nov don think they even wanted to send it only after reminder then they send on 26 nov lol maybe cos only paid 9 38 haha, 115 Ivory,5,12/12/2019 11:08,no,"['didn', 'get', 'the', 'mascara', 'as', 'they', 'said', 'they', 'will', 'when', 'ordered', 'at', 'around', '12am', 'on', '11', 'nov', 'don', 'think', 'they', 'even', 'wanted', 'to', 'send', 'it', 'only', 'after', 'reminder', 'then', 'they', 'send', 'on', '26', 'nov', 'lol', 'maybe', 'cos', 'only', 'paid', '9', '38', 'haha']",0
163,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,yrbear,fast delivery , 128 Warm Nude,5,12/20/2019 11:03,no,"['fast', 'delivery']",1
164,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,germainejm,repeated order for this product, 120 Classic Ivory,5,12/17/2019 21:30,no,"['repeated', 'order', 'for', 'this', 'product']",0
165,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,germainejm, my go to liquid foundation for many years already, 120 Classic Ivory,5,12/17/2019 21:30,no,"['my', 'go', 'to', 'liquid', 'foundation', 'for', 'many', 'years', 'already']",0
166,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,racquel1717,cheaper than mall price during flash deal, 128 Warm Nude,5,12/13/2019 21:02,no,"['cheaper', 'than', 'mall', 'price', 'during', 'flash', 'deal']",1
167,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,racquel1717,deliver after 4 days, 128 Warm Nude,5,12/13/2019 21:02,no,"['deliver', 'after', '4', 'days']",0
168,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,racquel1717,this liquid foundation works really well on my oily skin type face , 128 Warm Nude,5,12/13/2019 21:02,no,"['this', 'liquid', 'foundation', 'works', 'really', 'well', 'on', 'my', 'oily', 'skin', 'type', 'face']",1
169,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,altoheart,item nicely sealed, 120 Classic Ivory,5,12/14/2019 15:33,no,"['item', 'nicely', 'sealed']",1
170,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,altoheart,delivery was smooth, 120 Classic Ivory,5,12/14/2019 15:33,no,"['delivery', 'was', 'smooth']",1
171,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,altoheart,quick, 120 Classic Ivory,5,12/14/2019 15:33,no,['quick'],0
172,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,altoheart,very cute free lipstick , 120 Classic Ivory,5,12/14/2019 15:33,no,"['very', 'cute', 'free', 'lipstick']",1
173,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sandraxlim,ordered 12 12, 220 Natural Beige,4,12/13/2019 20:33,no,"['ordered', '12', '12']",0
174,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sandraxlim, received 13 dec, 220 Natural Beige,4,12/13/2019 20:33,no,"['received', '13', 'dec']",0
175,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sandraxlim,never tried pdts b4, 220 Natural Beige,4,12/13/2019 20:33,no,"['never', 'tried', 'pdts', 'b4']",0
176,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sandraxlim,see the photo for colours, 220 Natural Beige,4,12/13/2019 20:33,no,"['see', 'the', 'photo', 'for', 'colours']",0
177,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sandraxlim,light concealer foundation 220 natural beige for matt poreless is actually lighter colour than 210 sandy beige for dewy smooth , 220 Natural Beige,4,12/13/2019 20:33,no,"['light', 'concealer', 'foundation', '220', 'natural', 'beige', 'for', 'matt', 'poreless', 'is', 'actually', 'lighter', 'colour', 'than', '210', 'sandy', 'beige', 'for', 'dewy', 'smooth']",1
178,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sammiimin,fast delivery, 115 Ivory,5,12/12/2019 12:11,no,"['fast', 'delivery']",1
179,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,sammiimin, glass bottle was packaged really well didnt have any defect, 115 Ivory,5,12/12/2019 12:11,no,"['glass', 'bottle', 'was', 'packaged', 'really', 'well', 'didnt', 'have', 'any', 'defect']",0
180,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jocelyn,super fast delivery, 120 Classic Ivory,5,12/13/2019 18:27,no,"['super', 'fast', 'delivery']",1
181,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jocelyn, highly recommended, 120 Classic Ivory,5,12/13/2019 18:27,no,"['highly', 'recommended']",1
182,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jocelyn,not bad product in general , 120 Classic Ivory,5,12/13/2019 18:27,no,"['not', 'bad', 'product', 'in', 'general']",-1
183,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,annacas,not fast delivery, 128 Warm Nude,3,12/5/2019 22:12,no,"['not', 'fast', 'delivery']",1
184,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,annacas,expected to have free mascara as it says it has says on the flash sale, 128 Warm Nude,3,12/5/2019 22:12,no,"['expected', 'to', 'have', 'free', 'mascara', 'as', 'it', 'says', 'it', 'has', 'says', 'on', 'the', 'flash', 'sale']",1
185,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,annacas,though it says til supply last, 128 Warm Nude,3,12/5/2019 22:12,no,"['though', 'it', 'says', 'til', 'supply', 'last']",0
186,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,annacas,it should have shown that it has no free mascara when bought it sounds false advertisement to me, 128 Warm Nude,3,12/5/2019 22:12,no,"['it', 'should', 'have', 'shown', 'that', 'it', 'has', 'no', 'free', 'mascara', 'when', 'bought', 'it', 'sounds', 'false', 'advertisement', 'to', 'me']",0
187,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,orangegum,delivery took slightly longer than week, 120 Classic Ivory,5,12/10/2019 14:47,no,"['delivery', 'took', 'slightly', 'longer', 'than', 'week']",0
188,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,orangegum, item nicely packed in package, 120 Classic Ivory,5,12/10/2019 14:47,no,"['item', 'nicely', 'packed', 'in', 'package']",1
189,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,kittenswag1234,fast delivery , 228 Soft T,5,12/9/2019 20:50,no,"['fast', 'delivery']",1
190,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,kittenswag1234,with pump so m impressed with the price, 228 Soft T,5,12/9/2019 20:50,no,"['with', 'pump', 'so', 'm', 'impressed', 'with', 'the', 'price']",1
191,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,junkoblack,finally able to get it with pump, 220 Natural Beige,5,12/3/2019 23:25,no,"['finally', 'able', 'to', 'get', 'it', 'with', 'pump']",0
192,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,junkoblack,well packed, 220 Natural Beige,5,12/3/2019 23:25,no,"['well', 'packed']",1
193,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,junkoblack,received in good condition hoping to have more deals to come, 220 Natural Beige,5,12/3/2019 23:25,no,"['received', 'in', 'good', 'condition', 'hoping', 'to', 'have', 'more', 'deals', 'to', 'come']",1
194,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,judyloo,no comments review is an image, 235 Pure Beige,5,12/4/2019 22:38,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
195,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,have not tried the product, 120 Classic Ivory,3,12/4/2019 19:19,no,"['have', 'not', 'tried', 'the', 'product']",0
196,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,heard good reviews on it, 120 Classic Ivory,3,12/4/2019 19:19,no,"['heard', 'good', 'reviews', 'on', 'it']",1
197,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,but the delivery took quite awhile, 120 Classic Ivory,3,12/4/2019 19:19,no,"['but', 'the', 'delivery', 'took', 'quite', 'awhile']",0
198,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim, ordered on 11 11, 120 Classic Ivory,3,12/4/2019 19:19,no,"['ordered', 'on', '11', '11']",0
199,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,only got it on 28 11 or so, 120 Classic Ivory,3,12/4/2019 19:19,no,"['only', 'got', 'it', 'on', '28', '11', 'or', 'so']",0
200,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,and did not give the free mascara as stated wanted to try it out, 120 Classic Ivory,3,12/4/2019 19:19,no,"['and', 'did', 'not', 'give', 'the', 'free', 'mascara', 'as', 'stated', 'wanted', 'to', 'try', 'it', 'out']",1
201,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,oh well, 120 Classic Ivory,3,12/4/2019 19:19,no,"['oh', 'well']",1
202,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,jiaqunlim,but the price was cheaper then retail store, 120 Classic Ivory,3,12/4/2019 19:19,no,"['but', 'the', 'price', 'was', 'cheaper', 'then', 'retail', 'store']",1
203,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,fadhilahishami,ordered this during the 11 11 flash deal, 220 Natural Beige,3,11/28/2019 20:15,no,"['ordered', 'this', 'during', 'the', '11', '11', 'flash', 'deal']",0
204,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,fadhilahishami,received only at the end of the month so the delivery time took really long, 220 Natural Beige,3,11/28/2019 20:15,no,"['received', 'only', 'at', 'the', 'end', 'of', 'the', 'month', 'so', 'the', 'delivery', 'time', 'took', 'really', 'long']",0
205,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,fadhilahishami,also pretty disappointed that they didn deliver their promise of the free mascara, 220 Natural Beige,3,11/28/2019 20:15,no,"['also', 'pretty', 'disappointed', 'that', 'they', 'didn', 'deliver', 'their', 'promise', 'of', 'the', 'free', 'mascara']",1
206,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,fadhilahishami,some others actually did receive it , 220 Natural Beige,3,11/28/2019 20:15,no,"['some', 'others', 'actually', 'did', 'receive', 'it']",0
207,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,zenamilia,thanks seller that time pay only 11 27, 120 Classic Ivory,5,11/22/2019 7:50,no,"['thanks', 'seller', 'that', 'time', 'pay', 'only', '11', '27']",0
208,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,zenamilia,get bundle coming with hiper curly eyelashes , 120 Classic Ivory,5,11/22/2019 7:50,no,"['get', 'bundle', 'coming', 'with', 'hiper', 'curly', 'eyelashes']",0
209,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,zenamilia, hope every month have big discount bundle like this again , 120 Classic Ivory,5,11/22/2019 7:50,no,"['hope', 'every', 'month', 'have', 'big', 'discount', 'bundle', 'like', 'this', 'again']",1
210,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,zenamilia,for the foundation is covered to my black spots, 120 Classic Ivory,5,11/22/2019 7:50,no,"['for', 'the', 'foundation', 'is', 'covered', 'to', 'my', 'black', 'spots']",0
211,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,zenamilia,for hiper curly eyelashes really work well even have to apply it few time to get best, 120 Classic Ivory,5,11/22/2019 7:50,no,"['for', 'hiper', 'curly', 'eyelashes', 'really', 'work', 'well', 'even', 'have', 'to', 'apply', 'it', 'few', 'time', 'to', 'get', 'best']",1
212,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,nicollettee,good deal purchased during sales, 220 Natural Beige,5,12/4/2019 21:08,no,"['good', 'deal', 'purchased', 'during', 'sales']",1
213,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,nicollettee,fast delivery , 220 Natural Beige,5,12/4/2019 21:08,no,"['fast', 'delivery']",1
214,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lickookie,good deal, 128 Warm Nude,5,11/26/2019 13:46,no,"['good', 'deal']",1
215,Maybelline,Face,Maybelline Fit Me Matte+Poreless Foundation with Pump,15.92,lickookie, delivery took about 2 weeks though cheap during the sales, 128 Warm Nude,5,11/26/2019 13:46,no,"['delivery', 'took', 'about', '2', 'weeks', 'though', 'cheap', 'during', 'the', 'sales']",-1
